user_id;movie_id;episodes_watched;movie_id;episodes;liked
17215980907488640393;19026;14;19026;56;1
17215980907488640393;11555;2;11555;55;0
17215980907488640393;11552;52;11552;197;1
17215980907488640393;19354;1;19354;4;0
17215980907488640393;18458;18;18458;26;1
17215980907488640393;19981;11;19981;22;1
17215980907488640393;18476;37;18476;122;1
17215980907488640393;12304;22;12304;230;1
17215980907488640393;12306;24;12306;85;1
17215980907488640393;17518;5;17518;82;0
17215980907488640393;13736;1;13736;10;0
17215980907488640393;19645;1;19645;120;0
17215980907488640393;13286;2;13286;26;0
17215980907488640393;13781;32;13781;170;1
17215980907488640393;13812;3;13812;99;0
17225429026700963251;19485;5;19485;7;1
17225429026700963251;16469;1;16469;12;0
17225429026700963251;17747;8;17747;8;1
17225429026700963251;19645;1;19645;120;0
17225429026700963251;15623;9;15623;11;1
17225429026700963251;3506;1;3506;22;0
17225429026700963251;16410;6;16410;6;1
17225429026700963251;16709;13;16709;13;1
17225429026700963251;19979;4;19979;4;1
17225429026700963251;13214;2;13214;10;0
17225429026700963251;17294;1;17294;23;0
17225429026700963251;19006;10;19006;10;1
17225429026700963251;11603;14;11603;16;1
17225429026700963251;17840;3;17840;4;1
17225429026700963251;15739;10;15739;10;1
17225429026700963251;13930;4;13930;4;1
17225429026700963251;14444;10;14444;10;1
17225429026700963251;16969;1;16969;13;0
17225429026700963251;14579;1;14579;4;0
17225429026700963251;18787;1;18787;8;0
17225429026700963251;16676;5;16676;22;0
17225429026700963251;16079;10;16079;11;1
17225429026700963251;16522;13;16522;13;1
17225429026700963251;18468;10;18468;10;1
17225429026700963251;13341;2;13341;13;0
17225429026700963251;16589;1;16589;22;0
17225429026700963251;20184;1;20184;22;0
17225429026700963251;18373;8;18373;13;1
17225429026700963251;16438;1;16438;7;0
17225429026700963251;16631;13;16631;13;1
17225429026700963251;19817;4;19817;4;1
17225429026700963251;14410;13;14410;13;1
17225429026700963251;16010;10;16010;10;1
17225429026700963251;14396;4;14396;4;1
17225429026700963251;16975;13;16975;13;1
17225429026700963251;17659;1;17659;14;0
17225429026700963251;16958;1;16958;8;0
17225429026700963251;17215;1;17215;15;0
17225429026700963251;17318;6;17318;10;1
17225429026700963251;16486;9;16486;13;1
17225429026700963251;18480;9;18480;10;1
17225429026700963251;18085;6;18085;22;0
17225429026700963251;17269;1;17269;3;0
17225429026700963251;17079;4;17079;13;0
17225429026700963251;20240;3;20240;3;1
17225429026700963251;14409;5;14409;5;1
17225429026700963251;10084;12;10084;13;1
17225429026700963251;15210;4;15210;4;1
17225429026700963251;16232;15;16232;21;1
17225429026700963251;14423;3;14423;3;1
17232633768809218316;12497;1;12497;15;0
17232633768809218316;18715;8;18715;9;1
17234948979515477329;13490;2;13490;6;0
17234948979515477329;16676;22;16676;22;1
17234948979515477329;14452;2;14452;6;0
17237229806916087020;19791;1;19791;36;0
17237229806916087020;18808;8;18808;16;0
17238135625712558298;18489;13;18489;13;1
17238135625712558298;12561;9;12561;9;1
17238135625712558298;17518;8;17518;82;0
17238135625712558298;18408;11;18408;13;1
17238135625712558298;11561;3;11561;214;0
17238135625712558298;12300;3;12300;173;0
17238135625712558298;18441;1;18441;13;0
17238135625712558298;17840;4;17840;4;1
17238135625712558298;18373;13;18373;13;1
17238135625712558298;12304;3;12304;230;0
17238135625712558298;13930;4;13930;4;1
17238135625712558298;18221;11;18221;13;1
17238135625712558298;16546;5;16546;26;0
17238135625712558298;18281;13;18281;13;1
17238135625712558298;17241;4;17241;50;0
17238135625712558298;13352;1;13352;134;0
17238135625712558298;12306;1;12306;85;0
17238135625712558298;16975;5;16975;13;0
17238135625712558298;12232;19;12232;111;1
17238135625712558298;18346;6;18346;13;0
17238135625712558298;18558;10;18558;13;1
17238135625712558298;13780;1;13780;75;0
17238135625712558298;12212;3;12212;51;0
17238135625712558298;13812;7;13812;99;0
17238135625712558298;15210;3;15210;4;1
17238135625712558298;17234;21;17234;91;1
17238135625712558298;13109;10;13109;10;1
17238135625712558298;13189;10;13189;10;1
17238135625712558298;13489;6;13489;6;1
17238135625712558298;14396;4;14396;4;1
17238135625712558298;12497;4;12497;15;0
17238135625712558298;14409;5;14409;5;1
17238135625712558298;16954;1;16954;22;0
17238135625712558298;13272;20;13272;20;1
17238135625712558298;18476;12;18476;122;1
17238135625712558298;13567;1;13567;32;0
17247194304653712393;17611;1;17611;13;0
17247194304653712393;19645;1;19645;120;0
17247194304653712393;18808;2;18808;16;0
17247194304653712393;14437;2;14437;8;0
17248364979110459832;19648;1;19648;104;0
17250020406290487470;15340;22;15340;38;1
17250020406290487470;13489;1;13489;6;0
17250020406290487470;11577;6;11577;6;1
17250020406290487470;16975;1;16975;13;0
17250020406290487470;13803;1;13803;10;0
17250020406290487470;11561;4;11561;214;0
17250020406290487470;13272;20;13272;20;1
17250020406290487470;17517;5;17517;10;0
17250020406290487470;13189;10;13189;10;1
17250020406290487470;15316;2;15316;9;0
17250020406290487470;15714;1;15714;13;0
17250020406290487470;18162;16;18162;16;1
17250020406290487470;16676;22;16676;22;1
17250020406290487470;14437;1;14437;8;0
17250020406290487470;18373;1;18373;13;0
17250020406290487470;16830;22;16830;22;1
17250020406290487470;13109;10;13109;10;1
17250020406290487470;13736;10;13736;10;1
17250020406290487470;13671;13;13671;13;1
17250020406290487470;18362;1;18362;10;0
17250020406290487470;17295;7;17295;12;1
17250020406290487470;15214;1;15214;45;0
17250020406290487470;16486;1;16486;13;0
17250020406290487470;18423;1;18423;6;0
17250020406290487470;18210;12;18210;12;1
17250020406290487470;13352;1;13352;134;0
17250020406290487470;15395;1;15395;11;0
17250020406290487470;19219;1;19219;10;0
17250020406290487470;12561;9;12561;9;1
17250020406290487470;18300;1;18300;9;0
17286734349514499379;18983;1;18983;12;0
17286734349514499379;13437;6;13437;86;0
17286734349514499379;15635;2;15635;104;0
17286734349514499379;15387;3;15387;49;0
17286734349514499379;17077;1;17077;15;0
17286734349514499379;17295;1;17295;12;0
17286734349514499379;17241;8;17241;50;0
17286734349514499379;18667;9;18667;151;0
17286734349514499379;19791;3;19791;36;0
17286734349514499379;19645;3;19645;120;0
17286734349514499379;18089;6;18089;44;0
17286734349514499379;17747;8;17747;8;1
17286734349514499379;19026;4;19026;56;0
17294616929633000132;16901;10;16901;10;1
17294616929633000132;16551;7;16551;7;1
17294616929633000132;18966;10;18966;10;1
17294616929633000132;16665;2;16665;2;1
17294616929633000132;18859;4;18859;4;1
17294616929633000132;18358;4;18358;4;1
17294616929633000132;16663;4;16663;4;1
17294616929633000132;18991;10;18991;10;1
17294616929633000132;12304;1;12304;230;0
17294616929633000132;18674;4;18674;4;1
17294616929633000132;16705;1;16705;10;0
17303674889165383619;16575;1;16575;4;0
17303674889165383619;17744;2;17744;12;0
17303674889165383619;16639;8;16639;13;1
17303674889165383619;18200;2;18200;4;0
17303674889165383619;11577;2;11577;6;0
17303674889165383619;18653;1;18653;4;0
17303674889165383619;17366;9;17366;10;1
17303674889165383619;13725;6;13725;6;1
17303674889165383619;15637;1;15637;13;0
17303674889165383619;13671;6;13671;13;0
17303674889165383619;13736;4;13736;10;0
17303674889165383619;13109;2;13109;10;0
17303674889165383619;17563;8;17563;13;1
17303674889165383619;18674;1;18674;4;0
17303674889165383619;13272;5;13272;20;0
17303674889165383619;13189;3;13189;10;0
17303674889165383619;17620;2;17620;4;0
17303674889165383619;19642;2;19642;108;0
17303674889165383619;14452;6;14452;6;1
17303674889165383619;18697;4;18697;10;0
17303674889165383619;19791;1;19791;36;0
17303674889165383619;12561;4;12561;9;0
17303674889165383619;16749;1;16749;4;0
17307255152492544770;19026;4;19026;56;0
17307255152492544770;17241;13;17241;50;1
17307255152492544770;18476;16;18476;122;1
17317230916764818935;18718;1;18718;7;0
17317230916764818935;15311;6;15311;12;0
17317230916764818935;15308;1;15308;24;0
17317230916764818935;19366;4;19366;8;0
17317230916764818935;15324;1;15324;41;0
17317230916764818935;15289;3;15289;46;0
17317230916764818935;15315;1;15315;20;0
17317230916764818935;17776;1;17776;40;0
17317230916764818935;17166;10;17166;20;1
17317230916764818935;19004;1;19004;10;0
17317230916764818935;15341;3;15341;126;0
17317230916764818935;14487;2;14487;18;0
17317230916764818935;15904;3;15904;10;0
17317230916764818935;17742;1;17742;20;0
17317230916764818935;15214;1;15214;45;0
17317230916764818935;15294;1;15294;16;0
17317230916764818935;15323;3;15323;20;0
17317230916764818935;18231;1;18231;17;0
17317230916764818935;15364;1;15364;25;0
17317230916764818935;15355;1;15355;11;0
17317230916764818935;17482;1;17482;10;0
17317230916764818935;15369;3;15369;28;0
17317230916764818935;15343;1;15343;11;0
17317230916764818935;15346;5;15346;100;0
17317230916764818935;18026;2;18026;20;0
17317230916764818935;17997;1;17997;7;0
17317230916764818935;15345;2;15345;2;1
17317230916764818935;18994;1;18994;9;0
17317230916764818935;15373;2;15373;125;0
17317230916764818935;15385;5;15385;10;0
17317230916764818935;15390;1;15390;16;0
17317230916764818935;15310;1;15310;3;0
17317230916764818935;15387;2;15387;49;0
17317230916764818935;15388;1;15388;48;0
17318107774014359161;11552;38;11552;197;1
17318107774014359161;0;3;0;99;0
17318107774014359161;12452;1;12452;75;0
17318107774014359161;7735;27;7735;75;1
17318107774014359161;11862;1;11862;35;0
17318255593773927847;13892;3;13892;13;0
17318255593773927847;18332;1;18332;16;0
17318255593773927847;12497;1;12497;15;0
17318255593773927847;10084;2;10084;13;0
17318255593773927847;19354;1;19354;4;0
17318255593773927847;16639;1;16639;13;0
17318255593773927847;13489;1;13489;6;0
17318255593773927847;17694;1;17694;4;0
17318255593773927847;15714;1;15714;13;0
17318255593773927847;16817;1;16817;10;0
17318255593773927847;14437;1;14437;8;0
17323889041445199801;13780;1;13780;75;0
17323889041445199801;19354;4;19354;4;1
17323889041445199801;15720;1;15720;247;0
17323889041445199801;17517;4;17517;10;0
17323889041445199801;13286;2;13286;26;0
17323889041445199801;11561;1;11561;214;0
17323889041445199801;17518;1;17518;82;0
17323889041445199801;12304;2;12304;230;0
17333940737236406865;16757;22;16757;56;1
17333940737236406865;13563;13;13563;49;1
17333940737236406865;19646;1;19646;122;0
17333940737236406865;12489;2;12489;3;1
17333940737236406865;17241;12;17241;50;1
17333940737236406865;19791;26;19791;36;1
17333940737236406865;12212;3;12212;51;0
17333940737236406865;12304;12;12304;230;1
17333940737236406865;18089;2;18089;44;0
17333940737236406865;18476;5;18476;122;0
17333940737236406865;19026;4;19026;56;0
17333940737236406865;17234;42;17234;91;1
17343535360856698597;13563;8;13563;49;0
17346634331933380784;12489;1;12489;3;0
17346634331933380784;18476;18;18476;122;1
17346634331933380784;19026;2;19026;56;0
17346634331933380784;11555;1;11555;55;0
17346634331933380784;7735;9;7735;75;0
17347455742869292101;16749;4;16749;4;1
17347455742869292101;18707;4;18707;4;1
17347455742869292101;14877;1;14877;4;0
17347455742869292101;18336;4;18336;4;1
17347455742869292101;19363;4;19363;4;1
17351363223950511529;18165;1;18165;23;0
17351802022334954462;18620;10;18620;26;1
17351802022334954462;18514;12;18514;13;1
17351802022334954462;19642;1;19642;108;0
17351802022334954462;13270;3;13270;4;1
17351802022334954462;18697;2;18697;10;0
17351802022334954462;15637;6;15637;13;0
17351802022334954462;18102;1;18102;13;0
17351802022334954462;13214;3;13214;10;0
17351802022334954462;15601;3;15601;13;0
17351802022334954462;15782;7;15782;21;0
17351802022334954462;18441;13;18441;13;1
17351802022334954462;14437;8;14437;8;1
17351802022334954462;18373;13;18373;13;1
17351802022334954462;13341;13;13341;13;1
17351802022334954462;18567;12;18567;13;1
17351802022334954462;17968;13;17968;13;1
17351802022334954462;12256;3;12256;7;0
17358585431665075824;16589;1;16589;22;0
17358585431665075824;15210;1;15210;4;0
17358585431665075824;15782;1;15782;21;0
17358585431665075824;13109;1;13109;10;0
17358585431665075824;17840;1;17840;4;0
17358585431665075824;13930;4;13930;4;1
17358585431665075824;17874;1;17874;24;0
17358585431665075824;16672;13;16672;13;1
17358585431665075824;17079;1;17079;13;0
17358585431665075824;18085;1;18085;22;0
17358585431665075824;17999;7;17999;8;1
17358585431665075824;14396;4;14396;4;1
17358585431665075824;14409;5;14409;5;1
17358585431665075824;19785;1;19785;36;0
17358585431665075824;13914;5;13914;14;0
17358585431665075824;18985;1;18985;10;0
17358585431665075824;16147;1;16147;10;0
17359159550865682024;18476;1;18476;122;0
17359159550865682024;13437;3;13437;86;0
17359159550865682024;17174;1;17174;13;0
17359159550865682024;17241;4;17241;50;0
17370887272843122720;19026;12;19026;56;1
17370887272843122720;12497;5;12497;15;0
17370887272843122720;14435;17;14435;149;1
17370887272843122720;12304;9;12304;230;0
17370887272843122720;19628;2;19628;38;0
17370887272843122720;17816;1;17816;10;0
17370887272843122720;16724;20;16724;39;1
17370887272843122720;18173;1;18173;10;0
17370887272843122720;18476;1;18476;122;0
17370887272843122720;15635;1;15635;104;0
17370887272843122720;0;4;0;99;0
17370887272843122720;11561;3;11561;214;0
17370887272843122720;13563;2;13563;49;0
17370887272843122720;17234;25;17234;91;1
17370887272843122720;17518;11;17518;82;1
17370887272843122720;18089;13;18089;44;1
17377249134684200450;18558;2;18558;13;0
17377249134684200450;13812;1;13812;99;0
17377249134684200450;11561;1;11561;214;0
17377249134684200450;11555;2;11555;55;0
17377249134684200450;17518;34;17518;82;1
17377249134684200450;16724;1;16724;39;0
17377249134684200450;18419;1;18419;4;0
17377249134684200450;12300;20;12300;173;1
17377249134684200450;12489;1;12489;3;0
17377249134684200450;12304;7;12304;230;0
17377249134684200450;18480;10;18480;10;1
17377249134684200450;19791;1;19791;36;0
17377249134684200450;19026;11;19026;56;1
17381330790404330917;13563;2;13563;49;0
17381330790404330917;13781;5;13781;170;0
17381330790404330917;16724;2;16724;39;0
17381330790404330917;17241;2;17241;50;0
17381330790404330917;12497;1;12497;15;0
17381330790404330917;0;1;0;99;0
17381330790404330917;17518;4;17518;82;0
17381330790404330917;14435;4;14435;149;0
17381330790404330917;12212;1;12212;51;0
17405334554337372436;15483;1;15483;16;0
17405334554337372436;16255;1;16255;23;0
17405334554337372436;13949;12;13949;17;1
17405334554337372436;17874;21;17874;24;1
17405334554337372436;15741;10;15741;23;1
17405334554337372436;13122;9;13122;13;1
17405334554337372436;11582;1;11582;24;0
17405334554337372436;13850;8;13850;24;0
17405334554337372436;14460;9;14460;15;1
17406433830393377058;17963;45;17963;117;1
17406433830393377058;12304;13;12304;230;1
17406433830393377058;7735;6;7735;75;0
17406433830393377058;13352;34;13352;134;1
17406433830393377058;16757;26;16757;56;1
17406433830393377058;19785;16;19785;36;1
17406433830393377058;19647;3;19647;162;0
17406433830393377058;12305;11;12305;183;1
17406433830393377058;18089;24;18089;44;1
17406433830393377058;15635;18;15635;104;1
17406433830393377058;12306;14;12306;85;1
17406433830393377058;17518;12;17518;82;1
17406433830393377058;19642;10;19642;108;1
17406433830393377058;12232;25;12232;111;1
17406433830393377058;13563;6;13563;49;0
17406433830393377058;19628;18;19628;38;1
17406433830393377058;13780;3;13780;75;0
17406433830393377058;16724;3;16724;39;0
17406433830393377058;18667;11;18667;151;1
17406433830393377058;17241;3;17241;50;0
17406433830393377058;19789;12;19789;36;1
17406433830393377058;12212;7;12212;51;0
17414623141056353643;16883;1;16883;1;1
17414623141056353643;13887;3;13887;6;0
17414623141056353643;13272;2;13272;20;0
17414623141056353643;13189;1;13189;10;0
17418237635607540739;18476;2;18476;122;0
17418237635607540739;14437;1;14437;8;0
17418237635607540739;18102;12;18102;13;1
17418237635607540739;17813;9;17813;13;1
17418237635607540739;17729;6;17729;24;0
17418237635607540739;11582;15;11582;24;1
17418237635607540739;16589;21;16589;22;1
17418237635607540739;16770;22;16770;23;1
17418237635607540739;17968;2;17968;13;0
17418237635607540739;19264;7;19264;18;0
17418237635607540739;18165;1;18165;23;0
17418237635607540739;16705;4;16705;10;0
17418237635607540739;19644;1;19644;113;0
17422267918524832551;15637;1;15637;13;0
17422394735697937218;18484;3;18484;8;0
17422394735697937218;19721;27;19721;27;1
17422394735697937218;19981;18;19981;22;1
17422394735697937218;17488;4;17488;8;0
17422394735697937218;18992;9;18992;9;1
17422394735697937218;17286;1;17286;14;0
17422394735697937218;16705;10;16705;10;1
17422394735697937218;15386;2;15386;23;0
17422394735697937218;17295;2;17295;12;0
17422394735697937218;19026;1;19026;56;0
17422394735697937218;17390;1;17390;16;0
17422394735697937218;15289;2;15289;46;0
17422394735697937218;18300;4;18300;9;0
17422394735697937218;17164;1;17164;9;0
17422394735697937218;18295;8;18295;8;1
17422394735697937218;16901;10;16901;10;1
17422394735697937218;17906;7;17906;16;0
17422394735697937218;18476;22;18476;122;1
17422394735697937218;16534;8;16534;8;1
17422394735697937218;16551;7;16551;7;1
17422394735697937218;19785;1;19785;36;0
17422394735697937218;17292;9;17292;20;0
17422394735697937218;18991;10;18991;10;1
17422394735697937218;17005;8;17005;8;1
17422394735697937218;13885;1;13885;2;0
17422394735697937218;18966;10;18966;10;1
17422394735697937218;18362;1;18362;10;0
17422394735697937218;18808;3;18808;16;0
17442061039739688833;16969;3;16969;13;0
17442061039739688833;19803;1;19803;20;0
17442061039739688833;18165;1;18165;23;0
17442061039739688833;18089;17;18089;44;1
17442061039739688833;17241;11;17241;50;1
17442061039739688833;18085;6;18085;22;0
17442061039739688833;7735;21;7735;75;1
17442061039739688833;11561;1;11561;214;0
17442061039739688833;14423;3;14423;3;1
17471869714170323937;15214;8;15214;45;0
17471869714170323937;17318;10;17318;10;1
17471869714170323937;19937;7;19937;8;1
17471869714170323937;18231;16;18231;17;1
17471869714170323937;17290;10;17290;20;1
17471869714170323937;12464;2;12464;20;0
17471869714170323937;18484;1;18484;8;0
17471869714170323937;18480;10;18480;10;1
17471869714170323937;19004;5;19004;10;0
17471869714170323937;19219;10;19219;10;1
17471869714170323937;16073;10;16073;10;1
17471869714170323937;19431;13;19431;13;1
17471869714170323937;15324;5;15324;41;0
17471869714170323937;18026;10;18026;20;1
17471869714170323937;17843;1;17843;20;0
17471869714170323937;16469;12;16469;12;1
17471869714170323937;17171;6;17171;12;0
17471869714170323937;15388;1;15388;48;0
17471869714170323937;3506;6;3506;22;0
17471869714170323937;15391;10;15391;66;1
17471869714170323937;15385;2;15385;10;0
17471869714170323937;15308;1;15308;24;0
17471869714170323937;18540;7;18540;12;1
17471869714170323937;19006;10;19006;10;1
17471869714170323937;14437;2;14437;8;0
17471869714170323937;19369;2;19369;6;0
17471869714170323937;18173;2;18173;10;0
17471869714170323937;15368;7;15368;28;0
17471869714170323937;17286;7;17286;14;0
17471869714170323937;17624;1;17624;8;0
17471869714170323937;17653;1;17653;16;0
17471869714170323937;15343;1;15343;11;0
17471869714170323937;17657;3;17657;4;1
17471869714170323937;15344;1;15344;16;0
17471869714170323937;18441;5;18441;13;0
17471869714170323937;15390;1;15390;16;0
17471869714170323937;15289;10;15289;46;1
17471869714170323937;19676;1;19676;6;0
17471869714170323937;14423;1;14423;3;0
17471869714170323937;17254;10;17254;10;1
17471869714170323937;18983;1;18983;12;0
17471869714170323937;17852;16;17852;22;1
17471869714170323937;16830;4;16830;22;0
17471869714170323937;15325;3;15325;9;0
17471869714170323937;18548;3;18548;8;0
17471869714170323937;18362;9;18362;10;1
17471869714170323937;17292;14;17292;20;1
17471869714170323937;15354;1;15354;22;0
17471869714170323937;17289;10;17289;20;1
17471869714170323937;15332;2;15332;7;0
17471869714170323937;17820;7;17820;14;0
17471869714170323937;15387;2;15387;49;0
17471869714170323937;15306;1;15306;4;0
17471869714170323937;18323;3;18323;3;1
17471869714170323937;17295;7;17295;12;1
17471869714170323937;18034;2;18034;10;0
17471869714170323937;17742;10;17742;20;1
17471869714170323937;18423;4;18423;6;1
17471869714170323937;18994;4;18994;9;0
17471869714170323937;14460;5;14460;15;0
17471869714170323937;17288;9;17288;20;0
17471869714170323937;17291;10;17291;20;1
17471869714170323937;16975;11;16975;13;1
17471869714170323937;15369;1;15369;28;0
17471869714170323937;19279;6;19279;12;0
17471869714170323937;17287;10;17287;20;1
17471869714170323937;18232;2;18232;19;0
17471869714170323937;16969;1;16969;13;0
17471869714170323937;18174;15;18174;15;1
17471869714170323937;17573;6;17573;6;1
17471869714170323937;15526;10;15526;10;1
17471869714170323937;15340;1;15340;38;0
17471869714170323937;18669;13;18669;13;1
17471869714170323937;18162;6;18162;16;0
17471869714170323937;15305;3;15305;10;0
17471869714170323937;16147;8;16147;10;1
17471869714170323937;18242;8;18242;16;0
17471869714170323937;15304;1;15304;16;0
17471869714170323937;16589;13;16589;22;1
17471869714170323937;17294;5;17294;23;0
1747410052017846533;19645;5;19645;120;0
1747410052017846533;18814;3;18814;3;1
1747410052017846533;17852;1;17852;22;0
1747410052017846533;19647;1;19647;162;0
17474255809154171892;13214;1;13214;10;0
17474255809154171892;16108;1;16108;13;0
17474255809154171892;14396;2;14396;4;0
17474255809154171892;18300;1;18300;9;0
17474255809154171892;13272;18;13272;20;1
17474255809154171892;16630;3;16630;3;1
17474255809154171892;19026;4;19026;56;0
17474255809154171892;18468;10;18468;10;1
17474255809154171892;13189;9;13189;10;1
17474255809154171892;15210;3;15210;4;1
17474255809154171892;13109;3;13109;10;0
17474255809154171892;18808;1;18808;16;0
17474255809154171892;18476;1;18476;122;0
17474255809154171892;13336;3;13336;3;1
17474255809154171892;18332;2;18332;16;0
17474255809154171892;15739;10;15739;10;1
17474255809154171892;17840;4;17840;4;1
17474255809154171892;13812;13;13812;99;1
17474255809154171892;16010;10;16010;10;1
17474255809154171892;16770;1;16770;23;0
17474255809154171892;13563;7;13563;49;0
17474255809154171892;18089;1;18089;44;0
17474255809154171892;15782;21;15782;21;1
17474255809154171892;16410;5;16410;6;1
17474255809154171892;17518;5;17518;82;0
17477790941657638341;17079;2;17079;13;0
17477790941657638341;16966;1;16966;10;0
17477790941657638341;16522;6;16522;13;0
17477790941657638341;16631;7;16631;13;1
17477790941657638341;18373;13;18373;13;1
17477790941657638341;16709;5;16709;13;0
17477790941657638341;16812;3;16812;18;0
17477790941657638341;18210;2;18210;12;0
17477790941657638341;17677;8;17677;22;0
17477790941657638341;16996;22;16996;22;1
17477790941657638341;15387;1;15387;49;0
17477790941657638341;16438;5;16438;7;1
17477790941657638341;18085;21;18085;22;1
17477790941657638341;15569;6;15569;10;1
17477790941657638341;17163;8;17163;8;1
17477790941657638341;19676;3;19676;6;0
17477790941657638341;18040;1;18040;20;0
17477790941657638341;13214;1;13214;10;0
17477790941657638341;19369;1;19369;6;0
17477790941657638341;17679;1;17679;4;0
17477790941657638341;11603;9;11603;16;1
17477790941657638341;18787;1;18787;8;0
17477790941657638341;13272;1;13272;20;0
17477790941657638341;18697;1;18697;10;0
17477790941657638341;19006;1;19006;10;0
17477790941657638341;15308;1;15308;24;0
17477790941657638341;19273;1;19273;6;0
17477790941657638341;18165;23;18165;23;1
17477790941657638341;17852;22;17852;22;1
17485217019458887458;13563;1;13563;49;0
17485217019458887458;12497;1;12497;15;0
17486080236370028868;19519;2;19519;3;1
17486080236370028868;19785;4;19785;36;0
17491787727899342302;19785;3;19785;36;0
17496232074209639634;15245;2;15245;89;0
17496232074209639634;19647;3;19647;162;0
17496232074209639634;18476;2;18476;122;0
17496232074209639634;7735;6;7735;75;0
17496232074209639634;19803;4;19803;20;0
17496232074209639634;13736;1;13736;10;0
17496232074209639634;18089;4;18089;44;0
17496232074209639634;19785;4;19785;36;0
17496232074209639634;13780;1;13780;75;0
17496232074209639634;19363;4;19363;4;1
1750707581830576198;15370;7;15370;20;0
1750707581830576198;13930;1;13930;4;0
1750707581830576198;18162;7;18162;16;0
1750707581830576198;18242;3;18242;16;0
1750707581830576198;17163;2;17163;8;0
1750707581830576198;19785;1;19785;36;0
1750707581830576198;16895;1;16895;8;0
1750707581830576198;15321;7;15321;14;0
1750707581830576198;15295;6;15295;40;0
1750707581830576198;12464;18;12464;20;1
1750707581830576198;20118;5;20118;6;1
1750707581830576198;11577;1;11577;6;0
1750707581830576198;19485;3;19485;7;0
1750707581830576198;15210;2;15210;4;0
1750707581830576198;18669;1;18669;13;0
1750707581830576198;15388;2;15388;48;0
1750707581830576198;17904;1;17904;26;0
1750707581830576198;19630;1;19630;4;0
1750707581830576198;14409;2;14409;5;0
1750707581830576198;18441;13;18441;13;1
1750707581830576198;10084;7;10084;13;1
1750707581830576198;15285;47;15285;96;1
1750707581830576198;19784;1;19784;10;0
1750707581830576198;18373;13;18373;13;1
1750707581830576198;19790;1;19790;36;0
1750707581830576198;18231;3;18231;17;0
1750707581830576198;15384;1;15384;20;0
1750707581830576198;15378;1;15378;63;0
1750707581830576198;18787;3;18787;8;0
1750707581830576198;17164;1;17164;9;0
1750707581830576198;19789;4;19789;36;0
1750707581830576198;13812;1;13812;99;0
1750707581830576198;17254;10;17254;10;1
1750707581830576198;18697;4;18697;10;0
1750707581830576198;17489;1;17489;6;0
1750707581830576198;17241;1;17241;50;0
1750707581830576198;12306;19;12306;85;1
1750707581830576198;17668;1;17668;2;0
1750707581830576198;18484;7;18484;8;1
1750707581830576198;17292;4;17292;20;0
1750707581830576198;19645;1;19645;120;0
1750707581830576198;19937;8;19937;8;1
1750707581830576198;15214;1;15214;45;0
1750707581830576198;15290;3;15290;100;0
1750707581830576198;13395;1;13395;8;0
1750707581830576198;18173;2;18173;10;0
1750707581830576198;15387;6;15387;49;0
1750707581830576198;16724;1;16724;39;0
1750707581830576198;18620;26;18620;26;1
1750707581830576198;18514;13;18514;13;1
1750707581830576198;18040;17;18040;20;1
1750707581830576198;15289;2;15289;46;0
1750707581830576198;19431;1;19431;13;0
1750707581830576198;18567;13;18567;13;1
1750707581830576198;19004;1;19004;10;0
1750707581830576198;16147;10;16147;10;1
1750707581830576198;18480;10;18480;10;1
1750707581830576198;20000;2;20000;3;1
1750707581830576198;18085;2;18085;22;0
1750707581830576198;16073;10;16073;10;1
1750707581830576198;13554;2;13554;6;0
1750707581830576198;17816;4;17816;10;0
1750707581830576198;17318;10;17318;10;1
1750707581830576198;16534;1;16534;8;0
1750707581830576198;17742;2;17742;20;0
1750707581830576198;18210;1;18210;12;0
1750707581830576198;15376;1;15376;21;0
1750707581830576198;15308;1;15308;24;0
1750707581830576198;14423;1;14423;3;0
1750707581830576198;17886;17;17886;30;1
1750707581830576198;15390;1;15390;16;0
1750707581830576198;19721;2;19721;27;0
1750707581830576198;18362;9;18362;10;1
1750707581830576198;18548;3;18548;8;0
1750707581830576198;19647;1;19647;162;0
17513577207540994219;15385;1;15385;10;0
17513577207540994219;14409;1;14409;5;0
17557894934974856069;10084;5;10084;13;0
17557894934974856069;15526;10;15526;10;1
17557894934974856069;16589;2;16589;22;0
17557894934974856069;12561;3;12561;9;0
17557894934974856069;15569;10;15569;10;1
17559493753940617483;18281;3;18281;13;0
17559493753940617483;19344;1;19344;1;1
17564016244762287725;17295;3;17295;12;0
17564016244762287725;7735;6;7735;75;0
17564016244762287725;13647;1;13647;5;0
17564016244762287725;12304;1;12304;230;0
17567446236205998795;18373;13;18373;13;1
17567446236205998795;13671;9;13671;13;1
17567446236205998795;18514;13;18514;13;1
17567446236205998795;18476;9;18476;122;0
17567446236205998795;18620;26;18620;26;1
17567446236205998795;16817;10;16817;10;1
17567446236205998795;18099;10;18099;10;1
17567446236205998795;15214;1;15214;45;0
17567446236205998795;16969;1;16969;13;0
17567446236205998795;17689;8;17689;8;1
17567446236205998795;17005;8;17005;8;1
17567446236205998795;17079;10;17079;13;1
17567446236205998795;15299;1;15299;38;0
17567446236205998795;18336;1;18336;4;0
17567446236205998795;16486;12;16486;13;1
17567446236205998795;18667;3;18667;151;0
17567446236205998795;16534;3;16534;8;0
17567446236205998795;15293;8;15293;16;0
17567446236205998795;18808;5;18808;16;0
17567446236205998795;17677;18;17677;22;1
